Track ID,Track Name,Artists,Album Name,Release Date,Explicit,Popularity,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Valence,Duration_ms
6XtgqiF4kkNgLLDNqp6TZs,Ocean (feat. Jamie Foxx) (DJ Koze Remix),"Solomun, Jamie Foxx, DJ Koze",Nobody Is Not Loved (Remixed),2022-12-02,False,25,0.00481,0.377,0.756,0.185,0.0802,-7.476,0.0855,155.994,0.571,312974
6mzicuQ4PqOguqmixiQXV4,Remember,ARTBAT,Remember,2023-10-27,False,57,0.0233,0.464,0.726,0.719,0.0889,-8.509,0.0588,127.036,0.0381,415748
23d8v6tU6lR77pFKsApMtF,NADIE SABE,Bad Bunny,nadie sabe lo que va a pasar mañana,2023-10-13,True,84,0.572,0.529,0.711,0.0,0.0799,-5.016,0.0669,170.305,0.582,379059
4MjDJD8cW7iVeWInc2Bdyj,MONACO,Bad Bunny,nadie sabe lo que va a pasar mañana,2023-10-13,True,97,0.15,0.787,0.621,0.000402,0.58,-5.009,0.068,139.056,0.13,267194
3nNmRE0DxHC6ZaKkrpUumS,FINA,"Bad Bunny, Young Miko",nadie sabe lo que va a pasar mañana,2023-10-13,True,91,0.0869,0.847,0.724,1.11e-06,0.118,-5.41,0.298,94.601,0.396,216328
2rynuKMLPkCXG8GV088JAa,Familia,Camila Cabello,Familia,2022-04-08,False,5,0.985,0.403,0.0561,0.924,0.318,-15.328,0.0485,139.428,0.0,17812
7a2P3pskFZVe4wbvjT6NdX,Celia,Camila Cabello,Familia,2022-04-08,False,51,0.154,0.735,0.634,2.33e-05,0.388,-6.382,0.0802,91.991,0.784,153094
705dwKmZCd7ImAUyyD6Mpm,psychofreak (feat. WILLOW),"Camila Cabello, WILLOW",Familia,2022-04-08,False,60,0.342,0.629,0.64,1.17e-05,0.0928,-7.638,0.0752,179.989,0.448,201495
4kDGztycBTSO3CgNrKCTjM,Vacation,Jordan Francis,Vacation,2022-08-04,False,3,0.0275,0.748,0.606,0.0,0.153,-6.985,0.057,100.015,0.804,197137
7wO7RAA2V9S3VU4g7KjqRg,My Love Is Like...Wo,Mýa,Moodring (Deluxe),2023-07-28,False,21,0.227,0.835,0.678,6.44e-06,0.288,-6.447,0.124,132.868,0.708,209533
2jqeDbxun5cslMysJZrdfP,Fallen,Mýa,Moodring (Deluxe),2023-07-28,False,28,0.119,0.669,0.609,2.65e-05,0.53,-8.217,0.0456,94.439,0.428,214600
38BFLSUaRHkaMpmDjlVsh8,Why You Gotta Look So Good?,"Mýa, Lloyd Banks",Moodring (Deluxe),2023-07-28,True,9,0.193,0.596,0.852,1.75e-06,0.381,-6.066,0.389,79.603,0.457,279960
07gICvHBXpoqwH9jSgl8vz,Into You,"Tamia, Fabolous",Into You,2019-10-25,False,37,0.219,0.677,0.531,0.0,0.173,-7.683,0.0327,91.104,0.57,294093
6g7xA2g7QIMwp4CKXnGVUa,Officially Missing You,Tamia,Into You,2019-10-25,False,58,0.247,0.476,0.407,0.0,0.144,-9.239,0.0368,178.258,0.226,242467
2hpr2jeMwFhFgQMAOjcTIV,So Into You,Tamia,Into You,2019-10-25,False,23,0.0665,0.656,0.479,0.00272,0.168,-7.055,0.0348,184.374,0.708,261867
6nl3jk5GAFxXm8fOdrI2H5,Sunset Love,"Magnus Gunn, Amoji",Sunset Love,2021-08-06,False,46,0.291,0.616,0.457,0.000364,0.183,-10.554,0.0301,102.036,0.369,137647
6toBEs42KExYtyPzlEf4eu,Don Juan,Maluma,Don Juan,2023-08-25,True,53,0.0861,0.547,0.724,0.0,0.354,-4.299,0.201,86.949,0.389,185640
0XjX9s0XWOKZc8PLuW02wJ,COCO LOCO,Maluma,Don Juan,2023-08-25,False,74,0.19,0.783,0.868,0.0,0.165,-2.961,0.0591,109.977,0.727,166735
2WVKShjiGIS6dzHK2hUn2P,Ave Maria,Maluma,Don Juan,2023-08-25,True,54,0.0103,0.68,0.72,1.89e-06,0.0748,-5.136,0.0904,123.969,0.472,197867
0ShZK7fs8W5O1NqgzB1kBQ,Gitano y Sincero,Rei,4X4,2023-10-26,True,46,0.121,0.815,0.688,0.0,0.11,-4.758,0.0918,143.044,0.822,185504
6SZIFQexuSN5hMg6LGa73g,Una Tuca,"Rei, Mesita",4X4,2023-10-26,True,47,0.448,0.657,0.582,0.0,0.181,-6.266,0.324,196.105,0.735,162307
4UpOKlOtCQExAfwpgJremZ,Wantantan,Rei,4X4,2023-10-26,True,60,0.294,0.904,0.741,0.0,0.0484,-5.705,0.0508,130.061,0.827,182834
2eNRCtF24uW88wbmhfyQLZ,Let Your Hair Down - Main,702,Star,2003,False,12,0.112,0.861,0.721,0.00831,0.326,-3.418,0.137,97.976,0.797,166720
5uuv6qRaBQmThVAObOHeLt,Star - Main,702,Star,2003,False,19,0.364,0.766,0.851,0.000262,0.375,-3.133,0.123,99.056,0.906,240000
4Im7xXEv6LuTPqB4RebBmZ,Trouble,702,Star,2003,False,17,0.169,0.459,0.793,0.0,0.176,-6.4,0.382,132.34,0.437,209413
4KN6ERDjwD6wXmXSuwYgo3,Corale,Ludovico Einaudi,In A Time Lapse (Deluxe),2023-09-15,False,45,0.883,0.0907,0.0724,0.983,0.206,-26.604,0.0497,61.379,0.0313,124807
5VEiF3imA1XethoNG6Rnji,Time Lapse,Ludovico Einaudi,In A Time Lapse (Deluxe),2023-09-15,False,45,0.963,0.603,0.165,0.822,0.0888,-24.327,0.0457,125.035,0.146,332000
0PmjkTV9XTC9OKKXMJViXC,Life,"Ludovico Einaudi, Daniel Hope, I Virtuosi Italiani",In A Time Lapse (Deluxe),2023-09-15,False,44,0.947,0.36,0.363,0.922,0.0968,-11.147,0.0329,94.805,0.0405,262652
0l7AeyWUBIIz1h98BeVA9A,Intro (Bankietowy live),sanah,Bankiet u sanah,2023-11-30,False,42,0.42,0.38,0.882,0.65,0.209,-12.112,0.151,120.025,0.15,53583
5XEueRkHVKD9l00Odz26gM,płomień (Bankietowy live),sanah,Bankiet u sanah,2023-11-30,False,41,0.474,0.494,0.262,0.0,0.201,-11.387,0.0281,75.002,0.149,120048
2kXL8du5XyEzxVEg1X9AgT,Co ja robię tutaj? (Bankietowy live),sanah,Bankiet u sanah,2023-11-30,False,41,0.0913,0.538,0.521,0.0,0.528,-9.466,0.0389,106.83,0.334,189373
7cr7fzFF00fNy9lnoIUyNf,Habana (feat. Sule B),"Dollar Selmouni, Sule B, Lucas Otero",Dollar Selmouni,2021-10-22,False,24,0.213,0.683,0.665,0.0,0.13,-6.387,0.2,107.966,0.503,224587
5BBWrKvKXQPpJ2l60gHBbS,Mi Cabeza Da Mil Vueltas,"Dollar Selmouni, Lucas Otero",Dollar Selmouni,2021-10-22,False,24,0.086,0.696,0.514,0.0,0.192,-6.595,0.0553,99.978,0.504,145112
6khV6X966mHaB61dKLckSt,Llegó La Noche (feat. Paula Cendejas),"Dollar Selmouni, Paula Cendejas, Lucas Otero",Dollar Selmouni,2021-10-22,False,18,0.0444,0.777,0.582,1.03e-06,0.403,-6.526,0.0567,111.956,0.505,206607
3O9U11gu6g9yzYaOta36fF,Si Me Disculpo Ahora,"Miranda!, Luck Ra",Si Me Disculpo Ahora,2023-11-10,False,63,0.144,0.657,0.808,0.0,0.123,-6.646,0.035,158.063,0.967,120760
4RPeZbmVON5ZKT5HC9wALt,Morena,Beéle,Morena,2023-11-09,False,67,0.155,0.737,0.682,0.0,0.227,-6.149,0.13,104.107,0.676,188930
